resbaudir	resbaudir
resclarcir	réclarcir
rescondire	
resconser	resconser
rescorre	rescourre
rescosse	rescousse
rescrïer	recrier
resembler	ressembler
resforcier	refforcer
resjöir	réjouir
resmaiier	
resne2	rêne
resoignier	ressoigner
resoner1	résonner
resortir	ressortir1
resouder	ressouder
resovenir	ressouvenir
respasser	respasser
respit	répit
respitier	répiter
resplendir	resplendir
respondëor	répondeur
respondre1	répondre
respons	répons
response	réponse
ressaucier	ressaucier
ressuier	ressuyer
restendre	rétendre
restif	rétif
restorer	restaurer
restovoir	
restre	rêtre
restreindre	restreindre
resveillier	réveiller
resver	rêver
retarder	retarder
retemprer	retremper
retenal	retenal
retenir	retenir
retentir	retentir
retenüe	retenue
reter1	reter
retochier	retoucher
retolir	retolir
retor1	retour
retorner	retourner
retraire	retraire
retravaillier	
retrenchier	retrancher
retrespasser	
retrois	retrois
retronçoner	
retrover	retrouver
rëuser	ruser
revaloir	revaloir
revanter	
revelin	
revengier	revenger
revenir	revenir
revëoir	revoir
reverchier	revercher
revestir	revêtir
revivre	revivre
revoloir	revouloir
ribaut	ribaud
riche	riche
richece	richesse
richement	richement
rider	rider1
rien	rien
rimoiier1	rimoyer
rire	riant
ris1	ris
risee	risée
rissir	rissir
rivage2	rivage1
rive	rive
riverëor	
riverer	riviérer
riviere	rivière
ro	rau
robe	robe
robëor	robeur1
roberie	roberie
roche3	roche1
rochier1	rocher1
röe	roue1
röeillëiz	roeilleis
röeler	rouler
roge	rouge
rogir	rougir
roi1	roi2
roi2	roi1
roial2	royal
roiaume	royaume
roiauté	royauté
roidement	raidement
roie	raie3
roignos	rogneux1
roiier1	rayé
röille	rouille
röine1	reine1
roit1	raide
romain	romain
romanz	roman
rompre	rompre
ronce2	ronce
roncin	roncin
ronçoi	ronçoi
rongier2	ronger
röoignier	rogner
ros3	roux
rose	rose
rosin2	rosin1
rosseignol	rossignol
rost	rôt
rostir	rôtir
rote2	rote2
rote4	route
rover	rover
roverture	
rubi	rubis
rüe2	rue1
rüer	ruer
ruit	ruit
ruste	ruiste
sabelin	zibeline
sable1	sable2
sablon	sablon1
sac1	sac1
sachier	sacher
sacre2	sacre1
sacrefiier	sacrifier
sade	sade
sage	sage1
sagement	sagement
sagremor1	sycomore
saiete	sayette1
saignier	saigner
saillëor	sailleur
sain	sain1
sainement	sainement
saint1	saint
saintement	saintement1
saintisme	saintisme
saintüaire	sanctuaire1
sairement	serment
saisine	saisine
saisir	saisir
saison	saison
sale1	salle
sale2	sale
saler	salé1
salir2	saillir
salu	salut
salüer	saluer
sambüe	sambue
samedi	samedi
samit	samit
sanc	sang
saner	saner
sanglent	sanglant
sanglot	sanglot
sanglotir	sanglotir
sanguin	sanguine
santé	santé
säol	soûl
säoler	soûler
sardine1	sardoine
sarge	serge
sarrasin	sarrasins
sauf	sauf
saume	psaume
saumon	saumon
sausse	sauce1
saut2	saut1
sauter	sauter
sautier2	psautier
sauvage	sauvage
sauvagine	sauvagine1
sauvement1	sauvement1
sauvement2	sauvement2
sauvëor	sauveur
sauver	sauver
sauveté	sauveté
savoir	savoir1
sec	sec
secherece	sécheresse
sechier	sécher
secorcier	secorcier
secorre1	secourir
secors	secours
secré	secret
sëeler	sceller
seignier	signer
seigniere	
seignor	seigneur
seignorage	seigneurage
seignorie	seigneurie
sein	sein
seing	seing
sejor	séjour
sejorner	séjourner
sel	sel
sele	selle
semaine	semaine
semblance	semblance
semblant	semblant1
sembler	sembler1
semence	semence
semer1	semer
semondre	semondre
semonse	semonce
sen2	sens
sené	sené1
senefiier	signifier
seneschal	sénéchal
senestre	senestre
sengler	sanglier
senne	senne
sens	sens
sente2	sente1
sentele	sentelle
sentier	sentier
sentil	
sentir	sentir
sëoir	seoir
sepouture	sépulture
serein	serein2
serf	serf
seri2	seri1
serjant	sergent1
seror	soeur
serpent	serpent
serre2	serre1
serreement	serrément
serrer	serrer1
serrëure	serrure
servage	servage
servïable	serviable
servir	servir
servise	service
servitume	
sesne	saisne
sessoignois	saxonnois
sestier	setier
sëu	seü
sëur2	sûr
sëurement	sûrement
sëurté	sûreté
sevrer	sevrer
sidre	cidre
siecle	siècle
siege	siège
sifler	siffler
sifonie	symphonie
simple	simple
simplement	simplement
singe	singe
sinople	sinople
sirop	sirop
sivre	suivre
söatume	souatume
söavet	
soche	souche
sodainement	soudainement
söef	souef
sofler	souffler
sofraite	souffrète
sofrir	souffrir
sohaidier	souhaiter
sohait	souhait
soi2	soif1
soie2	soie
soigle	seigle
soillier	souiller
soing	soin
soir	soir
sol1	seul
solacier	solacier
solaz	soulas
soleil	soleil
solement	seulement
soler1	soulier
soloir	souloir
sombre1	sombre1
some1	somme3
some2	somme2
some3	somme1
someil	sommeil
someillier	sommeiller
somet	sommet
somier2	sommier1
son3	son1
soner	sonner
songe	songe
songier	songer
soper	souper2
sople	souple
soploiier	souployer
sor1	sor
sorcil	sourcil
sorcot	surcot
sorcuidance	surcuidance
sorcuidier	surcuider
sordire2	surdire
sordre	sourdre
sormener	surmener
sormonter	surmonter
sornom	surnom
sororer	surorer
sorplus	surplus
sorprendre	surprendre
sorquerre	surquérir
sort2	sourd
sorvenir	survenir
soschier	
soslever	soulever
sospeçon	soupçon
sospir	soupir
sospirer	soupirer
sospite	
sostenement	soutènement
sostenir	soutenir
sot	sot
sotil	subtil
sotilment	subtilement
sou	sou1
soudee	soldée
soudoiier1	soudoyer1
soudre	soudre1
souduire	souduire
soutain2	soltain
soute	soulte1
sovenir	souvenir1
soverain	souverain
sovin	souvin
süaire	suaire1
sucier	sucer
sueil	seuil
süer	suer1
suie	suie
süor1	sueur1
susciter	susciter
table	table
tablier2	tablier
tabor	tambour
tache	tache1
tachier	tacher
tai	tai
taille	taille
taillëoir	tailloir
taillëor	tailleur1
taillier	tailler
taindre	taindre
taire	taire
talent	talent
talentos	
talevaz	talevas
talon	talon
tamoir	temer
täon	taon
tapir	tapir
tapiz	tapis
tarder	tarder
targe1	targe
targier2	targer1
tarir	tarir
tart	tard
tas	tas
tasche2	tâche
tassel2	tasseau1
taster	tâter
tastons	tâtons
taverne	taverne
teindre	teindre1
teint	teint
tempeste	tempête
tempester	tempêter
temple1	tempe
temprer	temprer
tenant	tenant
tencier	tancer
tençon	tançon
tendre1	tendre2
tendre2	tendre1
tendron	tendron
tenir	tenir
tens	temps
tente1	tente1
tente4	tente3
tenve	tenve
terçuel1	tiercel
terdre	terdre
terme	terme
termine	termine
terre	terre1
terrïen	terrien1
tertre	tertre
tesillier	
tesmoignier	témoigner
tesmoin	témoin
test	test
teste	tête
testiere	têtière
texte	texte
tierce	tierce
timbre	timbre1
tïois	tiois
tire2	tire1
tirer	tirer
tirïaque	thériaque
tistre	tistre
tiule	tuile
töaille	touaille
tochier	toucher
töeil	touil
töeillier	touiller
toile	toile
toise	toise
toit	toit
tolir	tolir
tombe1	tombe
tomber	tomber
tondre	tondre
toner	tonner
tonoire	tonnerre
topace	topaze
tor1	taur
tor2	tour1
tor4	tour2
tor5	tour3
torbe1	tourbe1
torbillon	tourbillon
torble1	trouble2
torbler	troubler
torchepot	
torchier2	torcher
tordre	tordre
torment	tourment
tormente	tourmente
tormenter	tourmenter
torneböele	tournebouele
tornëiz	tournis
tornele1	tournelle1
torner	tourner
tornoi	tournoi
tornoiement	tournoiement
tornoiëor	tournoyeur
tornoiier	tournoyer
torsel	trousseau
torser2	trousser
tort1	tort2
tort2	tort1
tortiz	tortis
tortre2	
tossir	toussir
toute	tote2
trace1	trace1
tracier	tracer
träin	train
träiner	traîner
träir	trahir
traire	traire
träison	trahison
trait	trait2
träitor	traître
trametre	transmettre
tresmüer	tresmuer
trape	trappe1
travail	travail1
travaillier	travailler
travers	travers1
traverse	traverse1
traverser	traverser
trebuchet1	trébuchet
trebuchier	trébucher
trece	tresse
trecier2	tresser
tref2	tref2
tremble2	tremble
trembler1	trembler
trenchant	tranchant
trenchiee	tranchée
trenchier1	trancher
tresliz	treillis2
tresor	trésor
trespas	trépas
trespasser	trépasser
trespenser	trespenser
tresposer	
tressalir	tressaillir
tressüer	tressuer
trestorner	trestourner
trëu	treü
tribol	triboul
triboler	tribouler
trichëor	tricheur
tricherie	tricherie
trichier	tricher
trieue	trêve
trinité	trinité
triper	triper
triste	triste
tristece	tristesse
tro2	trou
tröer	trouer
trompe	trompe2
tron	trône
tronc	tronc
tronçon	tronçon
trons	trons
tropel	troupeau
trot	trot
troter	trotter
troton	trotton
trover	trouver
trufe	truffe
truite	truite
tüel	tuyau
tüer	tuer1
turcois	turquois
turc	
uef	oeuf
ueil	oeil
ues	ues
uevre	oeuvre
uis	huis
uitave	octave
uitovre	octobre
umain	humain
umble	humble
umblement	humblement
umelïant	humilier
umelïer	humilier
umelité	humilité
us	us
usage	usage
user	user
usure	usure1
vache	vache
vain	vain
vair1	vair
vair2	vair
vairié	vairé
vairon	vairon
vaironel	
vaissel	vaisseau
vaisselemente	vaissellemente
val1	val1
valee	vallée1
valet	
valoir	valoir
valor	valeur
vanité	vanité
vantance	vantance
vanter	vanter
vaslet	valet1
vassal	vassal
vasselage	vasselage
vavassor	vavasseur
vëer	véer
veille	veille1
veillier2	veiller
veine1	veine1
veinquëor	vainqueur
veintre	vaincre
veler1	voiler1
velu	velu
vendre	vendre
vendredi	vendredi
venëor	veneur1
vengier	venger
venimos	venimeux
venin	venin
venir	venir
venjance	vengeance
venoison	venaison
vent	vent
ventaille1	ventaille
venter	venter
ventre1	ventre
venüe	venue
vëoir	voir1
verai	vrai
veraiement	vraiment
verdele	verdelle
verdir	verdir
verdoiier	verdoyer1
verge1	verge1
vergier1	verger1
vergier2	verger2
vergoigne	vergogne
vergoignier	vergogner
vergondos	vergondeux
veritable	véritable
verité	vérité
vermeil1	vermeil1
verne	verne
verrin	verrin
verrine	verrine
vers1	vers1
verser1	verser
vert	vert
vertu	vertu
vertüos	vertueux
verve	verve
vespre	vêpre
vespree	vêprée
vestement	vêtement
vestëure	vêture
vestir	vêtir
vëue	vue
veve2	veuve
vezïé	
vïande	viande
vice	vice1
victoire	victoire
vie	vie
vieil	vieux
vieillece	vieillesse
vïele	vielle
vïeler	vieller
vieillart	vieillard
vïenois	viennois
viez	viez
vif	vif
vigile	vigile
vigne1	vigne
vignoble	vignoble
vigoros	vigoureux
vil1	vil
vilain	vilain
vilainement	vilainement
vile	ville
vilener	vilener
vilenie	vilenie
vilment	vilement
viltance	viletance
vilté	vileté
vin	vin1
vint	VINGT
vïolete1	violette
virge	vierge
vis1	vis1
vis2	vis3
visiter	visiter
vistement	vitement
vitaille	vitaille
vivre1	vivre1
viz	vis2
vo	voeu
vöer1	vouer1
voiage	voyage
voie	voie
voiier1	voier
voile1	voile2
voir	voir2
voire1	voire1
voire2	voire2
voirement	voirement
voirre	verre
voisdie	voisdie
voisin	voisin
voiz	voix
vol	vol
volage1	volage
volenté	volonté
volentiers	volontiers
voler	voler
voloir	vouloir
voudre	
vout	voult
voutiz	voûtis1
vuel	veuil
vuidier	vider
vuit	vide

